P1,P2,T1,T2,N2,Ar,O2,a2_ref,a2_rival,d1_ref,d2_ref,d1_rival,d2_rival,H_ref,H_rival
513.5327285,513.5327285,95.19688857,99.10737368,0.75,0.25,0,1,1,27.19071294,0.707732712,27.19236591,0.707770873,5215.997709,5244.369032
513.5327285,513.5327285,99.10737368,103.3568058,0.75,0.25,0,1,1,0.707732712,0.666624446,0.707770873,0.666655729,142.3155189,142.8880827
513.5327285,513.5327285,103.3568058,107.9963174,0.75,0.25,0,1,1,0.666624446,0.628085778,0.666655729,0.628112023,150.7341136,150.0039986
513.5327285,513.5327285,107.9963174,113.0882684,0.75,0.25,0,1,1,0.628085778,0.591610631,0.628112023,0.591632913,161.1060635,159.7214425
513.5327285,513.5327285,113.0882684,118.7095703,0.75,0.25,0,1,1,0.591610631,0.556799128,0.591632913,0.556818102,173.7641641,172.0658703
513.5327285,513.5327285,118.7095703,124.9562822,0.75,0.25,0,1,1,0.556799128,0.523325614,0.556818102,0.523341709,189.1832468,187.3687506
513.5327285,513.5327285,124.9562822,131.9500886,0.75,0.25,0,1,1,0.523325614,0.490917039,0.523341709,0.490930564,208.0251893,206.2195832
513.5327285,513.5327285,131.9500886,139.8476356,0.75,0.25,0,1,1,0.490917039,0.459337622,0.490930564,0.459348828,231.2125462,229.5022473
513.5327285,513.5327285,139.8476356,148.8543261,0.75,0.25,0,1,1,0.459337622,0.428377359,0.459348828,0.428386466,260.0468268,258.4964145
513.5327285,513.5327285,148.8543261,159.2453004,0.75,0.25,0,1,1,0.428377359,0.397842809,0.428386466,0.397850026,296.4013114,295.0621007
513.5327285,513.5327285,159.2453004,171.3984319,0.75,0.25,0,1,1,0.397842809,0.367549024,0.397850026,0.367554555,343.0449935,341.959332
513.5327285,513.5327285,171.3984319,185.8483024,0.75,0.25,0,1,1,0.367549024,0.337311674,0.367554555,0.337315721,404.2093688,403.4125312
513.5327285,513.5327285,185.8483024,203.3787513,0.75,0.25,0,1,1,0.337311674,0.306938307,0.337315721,0.306941069,486.6315647,486.1519539
513.5327285,513.5327285,203.3787513,225.1909242,0.75,0.25,0,1,1,0.306938307,0.276217308,0.306941069,0.276218982,601.5977759,601.4553255
513.5327285,513.5327285,225.1909242,253.2309977,0.75,0.25,0,1,1,0.276217308,0.244902138,0.276218982,0.244902918,769.2721857,769.4743077
513.5327285,513.5327285,253.2309977,290.8907277,0.75,0.25,0,1,1,0.244902138,0.212686108,0.244902918,0.212686183,1028.845577,1029.380785
513.5327285,513.5327285,290.8907277,344.7008089,0.75,0.25,0,1,1,0.212686108,0.179157105,0.212686183,0.179156666,1465.831703,1466.667885
513.5327285,513.5327285,344.7008089,429.2066067,0.75,0.25,0,1,1,0.179157105,0.143704474,0.179156666,0.143703306,2301.984865,2302.705706
513.5327285,513.5327285,429.2066067,585.450319,0.75,0.25,0,1,1,0.143704474,0.105291608,0.143703306,0.105292581,4294.119119,4295.615776
513.5327285,513.5327285,585.450319,1000,0.75,0.25,0,1,1,0.105291608,0.061654406,0.105292581,0.061654241,11919.29276,11919.73758
513.5327285,580.630003,1000,68,0.75,0.25,0,0,0,0.061654406,31.37643044,0.061654241,31.37636119,-32266.75001,-32299.40161
580.630003,580.630003,68,70.04454961,0.75,0.25,0,0,0,31.37643044,31.11285541,31.37636119,31.11270927,170.2404003,131.33598
580.630003,580.630003,70.04454961,72.20151826,0.75,0.25,0,0,0,31.11285541,30.82441244,31.11270927,30.82424727,158.7876304,135.2160749
580.630003,580.630003,72.20151826,74.48170837,0.75,0.25,0,0,0,30.82441244,30.50915129,30.82424727,30.50902054,151.398732,140.1174844
580.630003,580.630003,74.48170837,76.8974107,0.75,0.25,0,0,0,30.50915129,30.16452862,30.50902054,30.16448278,147.726175,146.1184687
580.630003,580.630003,76.8974107,79.46267512,0.75,0.25,0,0,0,30.16452862,29.7872479,30.16448278,29.78733614,147.4990064,153.3267091
580.630003,580.630003,79.46267512,82.19364377,0.75,0.25,0,0,0,29.7872479,29.37302605,29.78733614,29.37329823,150.5320952,161.8906719
580.630003,580.630003,82.19364377,85.10896368,0.75,0.25,0,0,0,29.37302605,28.91624464,29.37329823,28.91675404,156.741826,172.0171032
580.630003,580.630003,85.10896368,88.23030246,0.75,0.25,0,0,0,28.91624464,28.40941023,28.91675404,28.41021729,166.1735576,183.9993571
580.630003,580.630003,88.23030246,91.58299845,0.75,0.25,0,0,0,28.40941023,27.84227986,28.41021729,27.84345784,179.0512201,198.2660573
580.630003,580.630003,91.58299845,95.19688857,0.75,0.25,0,0,0,27.84227986,27.20035609,27.84345784,27.2020002,195.8715862,215.4709878
580.630003,580.630003,95.19688857,99.10737368,0.75,0.25,0,0.75511563,0.730126988,27.20035609,1.070629463,27.2020002,1.105762259,3927.059128,3825.118272
580.630003,580.630003,99.10737368,103.3568058,0.75,0.25,0,1,1,1.070629463,0.766732335,1.105762259,0.766778346,1390.557244,1522.48142
580.630003,580.630003,103.3568058,107.9963174,0.75,0.25,0,1,1,0.766732335,0.720324732,0.766778346,0.720362073,155.2445226,154.8332946
580.630003,580.630003,107.9963174,113.0882684,0.75,0.25,0,1,1,0.720324732,0.676868069,0.720362073,0.676899033,165.0745905,163.6966787
580.630003,580.630003,113.0882684,118.7095703,0.75,0.25,0,1,1,0.676868069,0.635757661,0.676899033,0.635783616,177.2969373,175.4635061
580.630003,580.630003,118.7095703,124.9562822,0.75,0.25,0,1,1,0.635757661,0.596518049,0.635783616,0.596539856,192.3571693,190.3461437
580.630003,580.630003,124.9562822,131.9500886,0.75,0.25,0,1,1,0.596518049,0.558762899,0.596539856,0.558781141,210.8976405,208.875293
580.630003,580.630003,131.9500886,139.8476356,0.75,0.25,0,1,1,0.558762899,0.522168085,0.558781141,0.522183194,233.8274571,231.9029393
580.630003,580.630003,139.8476356,148.8543261,0.75,0.25,0,1,1,0.522168085,0.486452601,0.522183194,0.486464926,262.4386468,260.6902127
580.630003,580.630003,148.8543261,159.2453004,0.75,0.25,0,1,1,0.486452601,0.451364139,0.486464926,0.451373987,298.5977037,297.0857063
580.630003,580.630003,159.2453004,171.3984319,0.75,0.25,0,1,1,0.451364139,0.416667263,0.451373987,0.416674915,345.068745,343.8420357
580.630003,580.630003,171.3984319,185.8483024,0.75,0.25,0,1,1,0.416667263,0.382132619,0.416674915,0.382138344,406.079815,405.1786063
580.630003,580.630003,185.8483024,203.3787513,0.75,0.25,0,1,1,0.382132619,0.347525726,0.382138344,0.347529782,488.3657315,487.8221838
580.630003,580.630003,203.3787513,225.1909242,0.75,0.25,0,1,1,0.347525726,0.312593523,0.347529782,0.31259616,603.2113973,603.0480663
580.630003,580.630003,225.1909242,253.2309977,0.75,0.25,0,1,1,0.312593523,0.277045824,0.31259616,0.277047284,770.7807562,771.0063053
580.630003,580.630003,253.2309977,290.8907277,0.75,0.25,0,1,1,0.277045824,0.240526234,0.277047284,0.240526753,1030.265655,1030.867874
580.630003,580.630003,290.8907277,344.7008089,0.75,0.25,0,1,1,0.240526234,0.202560491,0.240526753,0.202560303,1467.182729,1468.125611
580.630003,580.630003,344.7008089,429.2066067,0.75,0.25,0,1,1,0.202560491,0.162450704,0.202560303,0.162449524,2303.342049,2304.14975
580.630003,580.630003,429.2066067,585.450319,0.75,0.25,0,1,1,0.162450704,0.11901807,0.162449524,0.119019548,4295.386748,4297.060818
580.630003,580.630003,585.450319,1000,0.75,0.25,0,1,1,0.11901807,0.069693802,0.119019548,0.069693734,11920.66386,11921.18428
580.630003,660.9394004,1000,68,0.75,0.25,0,0,0,0.069693802,31.38164729,0.069693734,31.38157847,-32265.86194,-32299.11407
660.9394004,660.9394004,68,70.04454961,0.75,0.25,0,0,0,31.38164729,31.11831666,31.38157847,31.11817065,170.1997542,131.3170931
660.9394004,660.9394004,70.04454961,72.20151826,0.75,0.25,0,0,0,31.11831666,30.83015662,31.11817065,30.82999121,158.7451641,135.1918987
660.9394004,660.9394004,72.20151826,74.48170837,0.75,0.25,0,0,0,30.83015662,30.51522491,30.82999121,30.51509349,151.3531797,140.0871517
660.9394004,660.9394004,74.48170837,76.8974107,0.75,0.25,0,0,0,30.51522491,30.17098893,30.51509349,30.17094188,147.6759381,146.0807495
660.9394004,660.9394004,76.8974107,79.46267512,0.75,0.25,0,0,0,30.17098893,29.79416685,30.17094188,29.79425321,147.4419796,153.2798534
660.9394004,660.9394004,79.46267512,82.19364377,0.75,0.25,0,0,0,29.79416685,29.38049626,29.79425321,29.38076571,150.4653893,161.8321541
660.9394004,660.9394004,82.19364377,85.10896368,0.75,0.25,0,0,0,29.38049626,28.92438865,29.38076571,28.92489421,156.6613077,171.9431906
660.9394004,660.9394004,85.10896368,88.23030246,0.75,0.25,0,0,0,28.92438865,28.41839564,28.92489421,28.41919735,166.0730385,183.9043473
660.9394004,660.9394004,88.23030246,91.58299845,0.75,0.25,0,0,0,28.41839564,27.85234528,28.41919735,27.85351583,178.920938,198.140846
660.9394004,660.9394004,91.58299845,95.19688857,0.75,0.25,0,0,0,27.85234528,27.21185927,27.85351583,27.21349286,195.6951228,215.3001634
660.9394004,660.9394004,95.19688857,99.10737368,0.75,0.25,0,0,0,27.21185927,26.47559663,27.21349286,26.47782468,217.3454623,236.4306766
660.9394004,660.9394004,99.10737368,103.3568058,0.75,0.25,0,1,1,26.47559663,0.891901986,26.47782468,0.891971681,5049.647907,5061.308502
660.9394004,660.9394004,103.3568058,107.9963174,0.75,0.25,0,1,1,0.891901986,0.834695072,0.891971681,0.834749334,161.2070237,161.464002
660.9394004,660.9394004,107.9963174,113.0882684,0.75,0.25,0,1,1,0.834695072,0.781884228,0.834749334,0.781927892,170.2166707,168.9617724
660.9394004,660.9394004,113.0882684,118.7095703,0.75,0.25,0,1,1,0.781884228,0.732496905,0.781927892,0.732532758,181.8030703,179.8560672
660.9394004,660.9394004,118.7095703,124.9562822,0.75,0.25,0,1,1,0.732496905,0.685801244,0.732532758,0.685830973,196.355205,194.1293894
660.9394004,660.9394004,124.9562822,131.9500886,0.75,0.25,0,1,1,0.685801244,0.641224802,0.685830973,0.641249489,214.4795134,212.2063651
660.9394004,660.9394004,131.9500886,139.8476356,0.75,0.25,0,1,1,0.641224802,0.598303426,0.641249489,0.598323819,237.0613736,234.8840172
660.9394004,660.9394004,139.8476356,148.8543261,0.75,0.25,0,1,1,0.598303426,0.556647171,0.598323819,0.556663832,265.3766358,263.3925911
660.9394004,660.9394004,148.8543261,159.2453004,0.75,0.25,0,1,1,0.556647171,0.515916102,0.556663832,0.515929487,301.2805117,299.5621777
660.9394004,660.9394004,159.2453004,171.3984319,0.75,0.25,0,1,1,0.515916102,0.475801767,0.515929487,0.475812276,347.529154,346.1336758
660.9394004,660.9394004,171.3984319,185.8483024,0.75,0.25,0,1,1,0.475801767,0.436011527,0.475812276,0.436019522,408.3450069,407.3187138
660.9394004,660.9394004,185.8483024,203.3787513,0.75,0.25,0,1,1,0.436011527,0.396253446,0.436019522,0.396259264,490.4590875,489.8387227
660.9394004,660.9394004,203.3787513,225.1909242,0.75,0.25,0,1,1,0.396253446,0.356219322,0.396259264,0.356223284,605.1540071,604.9653046
660.9394004,660.9394004,225.1909242,253.2309977,0.75,0.25,0,1,1,0.356219322,0.315562374,0.356223284,0.315564786,772.5928787,772.8460275
660.9394004,660.9394004,253.2309977,290.8907277,0.75,0.25,0,1,1,0.315562374,0.273863226,0.315564786,0.273864382,1031.968419,1032.650371
660.9394004,660.9394004,290.8907277,344.7008089,0.75,0.25,0,1,1,0.273863226,0.230570359,0.273864382,0.230570549,1468.800423,1469.870542
660.9394004,660.9394004,344.7008089,429.2066067,0.75,0.25,0,1,1,0.230570359,0.184879012,0.230570549,0.184877851,2304.965473,2305.876733
660.9394004,660.9394004,429.2066067,585.450319,0.75,0.25,0,1,1,0.184879012,0.135438049,0.184877851,0.135440242,4296.902085,4298.788158
660.9394004,660.9394004,585.450319,1000,0.75,0.25,0,1,1,0.135438049,0.079311306,0.135440242,0.079311388,11922.30286,11922.91359
660.9394004,760.4977915,1000,68,0.75,0.25,0,0,0,0.079311306,31.38810508,0.079311388,31.38803678,-32264.71962,-32298.70838
760.4977915,760.4977915,68,70.04454961,0.75,0.25,0,0,0,31.38810508,31.12507638,31.38803678,31.12493053,170.1495056,131.2938028
760.4977915,760.4977915,70.04454961,72.20151826,0.75,0.25,0,0,0,31.12507638,30.8372658,31.12493053,30.8371001,158.6926866,135.1620838
760.4977915,760.4977915,72.20151826,74.48170837,0.75,0.25,0,0,0,30.8372658,30.52274088,30.8371001,30.52260863,151.2969137,140.0497469
760.4977915,760.4977915,74.48170837,76.8974107,0.75,0.25,0,0,0,30.52274088,30.17898222,30.52260863,30.17893369,147.6139165,146.0342443
760.4977915,760.4977915,76.8974107,79.46267512,0.75,0.25,0,0,0,30.17898222,29.80272609,30.17893369,29.80281013,147.3716136,153.2220997
760.4977915,760.4977915,79.46267512,82.19364377,0.75,0.25,0,0,0,29.80272609,29.3897354,29.80281013,29.39000148,150.3831306,161.7600535
760.4977915,760.4977915,82.19364377,85.10896368,0.75,0.25,0,0,0,29.3897354,28.93445838,29.39000148,28.9349592,156.5620854,171.8521687
760.4977915,760.4977915,85.10896368,88.23030246,0.75,0.25,0,0,0,28.93445838,28.42950177,28.9349592,28.43029691,165.9492717,183.7874243
760.4977915,760.4977915,88.23030246,91.58299845,0.75,0.25,0,0,0,28.42950177,27.86478047,28.43029691,27.86594187,178.760689,197.986896
760.4977915,760.4977915,91.58299845,95.19688857,0.75,0.25,0,0,0,27.86478047,27.22606144,27.86594187,27.22768214,195.4783608,215.0903943
760.4977915,760.4977915,95.19688857,99.10737368,0.75,0.25,0,0,0,27.22606144,26.49226718,27.22768214,26.49447646,217.0357016,236.1307642
760.4977915,760.4977915,99.10737368,103.3568058,0.75,0.25,0,0.993973249,0.975107735,26.49226718,1.062530626,26.49447646,1.082281435,4954.29542,4873.421072
760.4977915,760.4977915,103.3568058,107.9963174,0.75,0.25,0,1,1,1.062530626,0.983199031,1.082281435,0.983281023,199.2244398,293.3997349
760.4977915,760.4977915,107.9963174,113.0882684,0.75,0.25,0,1,1,0.983199031,0.916987197,0.983281023,0.917050541,177.2908571,176.4199917
760.4977915,760.4977915,113.0882684,118.7095703,0.75,0.25,0,1,1,0.916987197,0.85605141,0.917050541,0.856101971,187.8683248,185.8723765
760.4977915,760.4977915,118.7095703,124.9562822,0.75,0.25,0,1,1,0.85605141,0.799171589,0.856101971,0.799212742,201.6459389,199.1911751
760.4977915,760.4977915,124.9562822,131.9500886,0.75,0.25,0,1,1,0.799171589,0.745439194,0.799212742,0.74547299,219.156252,216.5872918
760.4977915,760.4977915,131.9500886,139.8476356,0.75,0.25,0,1,1,0.745439194,0.694148309,0.74547299,0.694176078,241.2385052,238.7536537
760.4977915,760.4977915,139.8476356,148.8543261,0.75,0.25,0,1,1,0.694148309,0.644728165,0.694176078,0.644750836,269.1384729,266.8645319
760.4977915,760.4977915,148.8543261,159.2453004,0.75,0.25,0,1,1,0.644728165,0.596698498,0.644750836,0.596716776,304.6911179,302.7176357
760.4977915,760.4977915,159.2453004,171.3984319,0.75,0.25,0,1,1,0.596698498,0.549637802,0.596716776,0.549652265,350.6386659,349.033957
760.4977915,760.4977915,171.3984319,185.8483024,0.75,0.25,0,1,1,0.549637802,0.503158573,0.549652265,0.503169721,411.1939141,410.0122363
760.4977915,760.4977915,185.8483024,203.3787513,0.75,0.25,0,1,1,0.503158573,0.456885457,0.503169721,0.45689374,493.0813169,492.3652277
760.4977915,760.4977915,203.3787513,225.1909242,0.75,0.25,0,1,1,0.456885457,0.410432661,0.45689374,0.410438494,607.5793489,607.3585812
760.4977915,760.4977915,225.1909242,253.2309977,0.75,0.25,0,1,1,0.410432661,0.363376115,0.410438494,0.363379891,774.8491693,775.1358401
760.4977915,760.4977915,253.2309977,290.8907277,0.75,0.25,0,1,1,0.363376115,0.315212749,0.363379891,0.315214839,1034.083906,1034.863966
760.4977915,760.4977915,290.8907277,344.7008089,0.75,0.25,0,1,1,0.315212749,0.265290735,0.315214839,0.265291501,1470.806785,1472.033908
760.4977915,760.4977915,344.7008089,429.2066067,0.75,0.25,0,1,1,0.265290735,0.212669001,0.265291501,0.21266791,2306.976468,2308.015493
760.4977915,760.4977915,429.2066067,585.450319,0.75,0.25,0,1,1,0.212669001,0.15577949,0.21266791,0.155782734,4298.777748,4300.926115
760.4977915,760.4977915,585.450319,1000,0.75,0.25,0,1,1,0.15577949,0.091226538,0.155782734,0.091226857,11924.33151,11925.05397
760.4977915,890.25,1000,68,0.75,0.25,0,0,0,0.091226538,31.39650572,0.091226857,31.3964381,-32263.15703,-32298.09197
890.25,890.25,68,70.04454961,0.75,0.25,0,0,0,31.39650572,31.13386879,31.3964381,31.13372314,170.0842487,131.2636525
890.25,890.25,70.04454961,72.20151826,0.75,0.25,0,0,0,31.13386879,30.8465115,31.13372314,30.84634544,158.6245699,135.123484
890.25,890.25,72.20151826,74.48170837,0.75,0.25,0,0,0,30.8465115,30.53251409,30.84634544,30.53238079,151.2239211,140.0013249
890.25,890.25,74.48170837,76.8974107,0.75,0.25,0,0,0,30.53251409,30.18937417,30.53238079,30.18932372,147.5335076,145.9740548
890.25,890.25,76.8974107,79.46267512,0.75,0.25,0,0,0,30.18937417,29.81385127,30.18932372,29.81393233,147.2804497,153.1473777
890.25,890.25,79.46267512,82.19364377,0.75,0.25,0,0,0,29.81385127,29.40174097,29.81393233,29.40200271,150.2766412,161.666815
890.25,890.25,82.19364377,85.10896368,0.75,0.25,0,0,0,29.40174097,28.94753866,29.40200271,28.94803337,156.4337489,171.7345378
890.25,890.25,85.10896368,88.23030246,0.75,0.25,0,0,0,28.94753866,28.44392184,28.94803337,28.44470851,165.7893562,183.63645
890.25,890.25,88.23030246,91.58299845,0.75,0.25,0,0,0,28.44392184,27.88091658,28.44470851,27.88206622,178.5539033,197.7883396
890.25,890.25,91.58299845,95.19688857,0.75,0.25,0,0,0,27.88091658,27.24447532,27.88206622,27.24607944,195.1991222,214.820272
890.25,890.25,95.19688857,99.10737368,0.75,0.25,0,0,0,27.24447532,26.5138555,27.24607944,26.51604072,216.6375978,235.7454383
890.25,890.25,99.10737368,103.3568058,0.75,0.25,0,0,0,26.5138555,25.65625008,26.51604072,25.65920604,244.6302365,262.3410172
890.25,890.25,103.3568058,107.9963174,0.75,0.25,0,1,1,25.65625008,1.189782129,25.65920604,1.189915105,4829.747452,4826.263934
890.25,890.25,107.9963174,113.0882684,0.75,0.25,0,1,1,1.189782129,1.102282372,1.189915105,1.102379058,187.9670564,188.153163
890.25,890.25,113.0882684,118.7095703,0.75,0.25,0,1,1,1.102282372,1.023705668,1.102379058,1.023779651,196.7221607,194.8663014
890.25,890.25,118.7095703,124.9562822,0.75,0.25,0,1,1,1.023705668,0.951734374,1.023779651,0.951792935,209.1790965,206.5041071
890.25,890.25,124.9562822,131.9500886,0.75,0.25,0,1,1,0.951734374,0.884758965,0.951792935,0.884806239,225.6888677,222.7644018
890.25,890.25,131.9500886,139.8476356,0.75,0.25,0,1,1,0.884758965,0.821599011,0.884806239,0.821637499,246.9862989,244.1118339
890.25,890.25,139.8476356,148.8543261,0.75,0.25,0,1,1,0.821599011,0.76134659,0.821637499,0.761377914,274.2533137,271.6053101
890.25,890.25,148.8543261,159.2453004,0.75,0.25,0,1,1,0.76134659,0.703271327,0.761377914,0.703296627,309.283984,306.9788684
890.25,890.25,159.2453004,171.3984319,0.75,0.25,0,1,1,0.703271327,0.646758348,0.703296627,0.646778491,354.7934629,352.9158475
890.25,890.25,171.3984319,185.8483024,0.75,0.25,0,1,1,0.646758348,0.591264094,0.646778491,0.591279792,414.9762773,413.5913942
890.25,890.25,185.8483024,203.3787513,0.75,0.25,0,1,1,0.591264094,0.536281087,0.591279792,0.536292954,496.5445709,495.7027839
890.25,890.25,203.3787513,225.1909242,0.75,0.25,0,1,1,0.536281087,0.481305132,0.536292954,0.481313718,610.7688826,610.5052238
890.25,890.25,225.1909242,253.2309977,0.75,0.25,0,1,1,0.481305132,0.4257984,0.481313718,0.425804214,777.8060623,778.1352141
890.25,890.25,253.2309977,290.8907277,0.75,0.25,0,1,1,0.4257984,0.369138698,0.425804214,0.369142214,1036.848532,1037.755196
890.25,890.25,290.8907277,344.7008089,0.75,0.25,0,1,1,0.369138698,0.310535511,0.369142214,0.310537187,1473.423106,1474.853619
890.25,890.25,344.7008089,429.2066067,0.75,0.25,0,1,1,0.310535511,0.248863538,0.310537187,0.248862605,2309.594754,2310.799259
890.25,890.25,429.2066067,585.450319,0.75,0.25,0,1,1,0.248863538,0.182266473,0.248862605,0.182271355,4301.217458,4303.7068
890.25,890.25,585.450319,1000,0.75,0.25,0,1,1,0.182266473,0.106743027,0.182271355,0.106743742,11926.97013,11927.83782
890.25,1072.857418,1000,68,0.75,0.25,0,0,0,0.106743027,31.40829853,0.106743742,31.40823188,-32260.80775,-32297.0463
1072.857418,1072.857418,68,70.04454961,0.75,0.25,0,0,0,31.40829853,31.14620968,31.40823188,31.14606433,169.9928481,131.2216064
1072.857418,1072.857418,70.04454961,72.20151826,0.75,0.25,0,0,0,31.14620968,30.8594863,31.14606433,30.85931975,158.5292297,135.0696479
1072.857418,1072.857418,72.20151826,74.48170837,0.75,0.25,0,0,0,30.8594863,30.54622625,30.85931975,30.54609148,151.1218348,139.9337973
1072.857418,1072.857418,74.48170837,76.8974107,0.75,0.25,0,0,0,30.54622625,30.20395073,30.54609148,30.20389763,147.4211446,145.8901415
